step,lang_loss,tri_loss,dist_loss,lr,elapsed_s
13931,4.858029,0.345973,0.040591,0.00002206,6028.0
13932,4.890580,0.357998,0.060767,0.00002206,6028.5
13933,4.695483,0.348949,0.026990,0.00002205,6028.9
13934,4.969436,0.362042,0.057622,0.00002204,6029.4
13935,4.807664,0.367207,0.026309,0.00002204,6029.9
13936,4.760288,0.415345,0.019459,0.00002203,6030.3
13937,4.896131,0.375238,0.049474,0.00002202,6030.8
13938,4.739967,0.360875,0.020824,0.00002202,6031.2
13939,4.803646,0.462023,0.096760,0.00002201,6031.7
13940,4.741463,0.291515,0.036484,0.00002200,6032.2
13941,4.828675,0.312932,0.034577,0.00002200,6032.6
13942,4.796320,0.397554,0.029747,0.00002199,6033.1
13943,5.072375,0.458865,0.048543,0.00002198,6033.5
13944,4.831535,0.392537,0.050015,0.00002198,6034.0
13945,4.395076,0.421859,0.084536,0.00002197,6034.5
13946,4.818175,0.365746,0.053927,0.00002196,6034.9
13947,4.574211,0.340696,0.071102,0.00002196,6035.4
13948,4.644709,0.362855,0.018357,0.00002195,6035.8
13949,4.973535,0.333595,0.029872,0.00002194,6036.3
13950,4.889724,0.378996,0.118119,0.00002194,6036.8
13951,4.888449,0.356054,0.015840,0.00002193,6037.2
13952,4.570890,0.377624,0.048986,0.00002192,6037.7
13953,4.567428,0.334801,0.023623,0.00002192,6038.2
13954,4.890816,0.309707,0.070911,0.00002191,6038.6
13955,4.865282,0.422372,0.072076,0.00002190,6039.1
13956,4.844393,0.397147,0.044994,0.00002190,6039.6
13957,4.712877,0.375598,0.044042,0.00002189,6040.0
13958,4.889783,0.358270,0.031628,0.00002188,6040.5
13959,4.509780,0.318782,0.018654,0.00002188,6040.9
13960,4.950479,0.371260,0.085524,0.00002187,6041.4
13961,4.586617,0.341589,0.028604,0.00002186,6041.9
13962,4.339227,0.355058,0.029139,0.00002186,6042.3
13963,4.645010,0.385232,0.012176,0.00002185,6042.8
13964,4.414596,0.353790,0.014284,0.00002184,6043.2
13965,4.485270,0.357206,0.033330,0.00002184,6043.7
13966,4.689084,0.323992,0.021215,0.00002183,6044.2
13967,4.826380,0.365830,0.032609,0.00002182,6044.6
13968,4.370742,0.370114,0.061461,0.00002182,6045.1
13969,4.774608,0.368337,0.092383,0.00002181,6045.5
13970,4.903862,0.276958,0.092472,0.00002180,6046.0
13971,4.701240,0.404856,0.076176,0.00002180,6046.5
13972,5.038054,0.331828,0.026078,0.00002179,6046.9
13973,4.897340,0.353641,0.127589,0.00002178,6047.4
13974,4.758465,0.329706,0.086486,0.00002178,6047.9
13975,4.738745,0.350958,0.054894,0.00002177,6048.3
13976,4.781609,0.356146,0.032361,0.00002176,6048.8
13977,4.950404,0.393696,0.025868,0.00002176,6049.2
13978,4.618452,0.386872,0.045174,0.00002175,6049.7
13979,5.073804,0.391442,0.041933,0.00002174,6050.2
13980,5.061449,0.288778,0.179017,0.00002174,6050.6
13981,5.091146,0.383698,0.046422,0.00002173,6051.1
13982,4.626108,0.316255,0.092034,0.00002172,6051.5
13983,4.796618,0.392417,0.141058,0.00002172,6052.0
13984,4.893683,0.352256,0.058349,0.00002171,6052.5
13985,5.053908,0.350434,0.128973,0.00002170,6052.9
13986,4.537879,0.340595,0.076897,0.00002170,6053.4
13987,5.041015,0.347616,0.059106,0.00002169,6053.9
13988,4.752441,0.315819,0.039452,0.00002168,6054.3
13989,4.793496,0.360570,0.110117,0.00002168,6054.8
13990,4.507379,0.379948,0.044664,0.00002167,6055.2
13991,4.842795,0.422157,0.089157,0.00002166,6055.7
13992,5.123999,0.349421,0.045486,0.00002166,6056.2
13993,4.702712,0.349137,0.063364,0.00002165,6056.6
13994,4.917811,0.404372,0.062752,0.00002164,6057.1
13995,5.052768,0.365213,0.057416,0.00002164,6057.6
13996,5.008070,0.372981,0.055948,0.00002163,6058.0
13997,4.879602,0.299555,0.056718,0.00002162,6058.5
13998,4.961875,0.344037,0.046334,0.00002162,6059.0
13999,4.494666,0.408529,0.037013,0.00002161,6059.4
14000,4.581709,0.252926,0.033826,0.00002160,6059.9
14001,4.437705,0.305878,0.032226,0.00002160,6062.6
14002,4.916008,0.321608,0.070574,0.00002159,6063.1
14003,5.225916,0.345697,0.051791,0.00002158,6063.6
14004,4.634761,0.329782,0.056293,0.00002158,6064.0
14005,5.235345,0.390329,0.042872,0.00002157,6064.5
14006,5.012249,0.316692,0.185373,0.00002156,6064.9
14007,4.450150,0.369670,0.030589,0.00002156,6065.4
14008,5.060488,0.371499,0.115084,0.00002155,6065.8
14009,5.161133,0.368226,0.202618,0.00002154,6066.3
14010,5.198646,0.372963,0.047850,0.00002154,6066.8
14011,5.073366,0.357471,0.044635,0.00002153,6067.2
14012,4.857135,0.369263,0.037778,0.00002152,6067.7
14013,5.065358,0.380489,0.034756,0.00002152,6068.2
14014,4.285442,0.317701,0.043835,0.00002151,6068.6
14015,4.712544,0.376975,0.003001,0.00002150,6069.1
14016,4.915866,0.363087,0.023940,0.00002150,6069.5
14017,4.691601,0.419721,0.026614,0.00002149,6070.0
14018,5.542510,0.387969,0.051407,0.00002148,6070.5
14019,4.687579,0.359105,0.039102,0.00002148,6070.9
14020,4.844463,0.374237,0.124093,0.00002147,6071.4
14021,4.483734,0.400425,0.026247,0.00002146,6071.8
14022,4.764763,0.337303,0.176503,0.00002146,6072.3
14023,4.581596,0.359002,0.077583,0.00002145,6072.7
14024,4.755218,0.388248,0.048317,0.00002144,6073.2
14025,4.655721,0.343276,0.073500,0.00002144,6073.7
14026,4.888880,0.340083,0.072777,0.00002143,6074.1
14027,4.779000,0.347843,0.031604,0.00002142,6074.6
14028,4.940442,0.373972,0.036868,0.00002142,6075.0
14029,4.917136,0.349850,0.039517,0.00002141,6075.5
14030,5.009419,0.329709,0.081352,0.00002140,6076.0
14031,4.878716,0.456634,0.103252,0.00002140,6076.4
14032,4.967117,0.365380,0.030504,0.00002139,6076.9
14033,4.851129,0.379228,0.045736,0.00002138,6077.4
14034,5.035463,0.400631,0.070481,0.00002138,6077.8
14035,4.942408,0.404559,0.050520,0.00002137,6078.3
14036,4.951429,0.397411,0.072119,0.00002137,6078.8
14037,4.579778,0.381671,0.031687,0.00002136,6079.2
14038,4.928761,0.380072,0.089699,0.00002135,6079.7
14039,4.853256,0.365442,0.061102,0.00002135,6080.2
14040,5.093040,0.361727,0.055941,0.00002134,6080.6
14041,5.057770,0.354127,0.078678,0.00002133,6081.1
14042,4.681162,0.356031,0.074067,0.00002133,6081.5
14043,4.418406,0.344923,0.041228,0.00002132,6082.0
14044,4.946002,0.307734,0.127681,0.00002131,6082.5
14045,4.679825,0.392151,0.063242,0.00002131,6082.9
14046,4.838483,0.415077,0.157279,0.00002130,6083.4
14047,4.730492,0.303386,0.025256,0.00002129,6083.8
14048,4.954254,0.339022,0.036539,0.00002129,6084.3
14049,4.806036,0.407167,0.046786,0.00002128,6084.8
14050,5.001734,0.400525,0.050732,0.00002127,6085.2
14051,5.136674,0.381236,0.110822,0.00002127,6085.7
14052,4.609004,0.261161,0.066547,0.00002126,6086.2
14053,4.955979,0.378485,0.063695,0.00002125,6086.6
14054,5.013466,0.377050,0.016251,0.00002125,6087.1
14055,4.756476,0.318134,0.115276,0.00002124,6087.5
14056,4.917819,0.421256,0.060927,0.00002123,6088.0
14057,4.617507,0.320422,0.014156,0.00002123,6088.5
14058,4.850568,0.349801,0.058736,0.00002122,6088.9
14059,4.810278,0.380114,0.097835,0.00002121,6089.4
14060,4.599857,0.405240,0.059801,0.00002121,6089.8
14061,4.792232,0.338629,0.107369,0.00002120,6090.3
14062,4.704772,0.392344,0.035980,0.00002119,6090.8
14063,4.671969,0.339157,0.060579,0.00002119,6091.2
14064,4.875746,0.339275,0.114026,0.00002118,6091.7
14065,4.466585,0.332254,0.097245,0.00002117,6092.1
14066,4.789101,0.346632,0.015927,0.00002117,6092.6
14067,4.796566,0.373077,0.030792,0.00002116,6093.1
14068,5.186771,0.406890,0.046390,0.00002115,6093.5
14069,5.040293,0.390463,0.034334,0.00002115,6094.0
14070,4.395647,0.318929,0.067636,0.00002114,6094.4
14071,5.000074,0.385361,0.019578,0.00002113,6094.9
14072,5.087110,0.366570,0.040866,0.00002113,6095.4
14073,4.846591,0.405384,0.110409,0.00002112,6095.8
14074,4.868377,0.324190,0.234920,0.00002111,6096.3
14075,4.734909,0.346738,0.055588,0.00002111,6096.8
14076,4.759164,0.378398,0.038083,0.00002110,6097.2
14077,5.131162,0.325354,0.060303,0.00002110,6097.7
14078,4.864405,0.401704,0.090284,0.00002109,6098.2
14079,5.023284,0.478876,0.095982,0.00002108,6098.6
14080,4.789856,0.315131,0.024409,0.00002108,6099.1
14081,4.463964,0.367316,0.021639,0.00002107,6099.6
14082,4.556333,0.338836,0.037622,0.00002106,6100.0
14083,4.656330,0.330172,0.005568,0.00002106,6100.5
14084,4.589515,0.337090,0.026333,0.00002105,6100.9
14085,4.644104,0.422882,0.043982,0.00002104,6101.4
14086,4.929712,0.379363,0.027683,0.00002104,6101.9
14087,4.680024,0.404787,0.031619,0.00002103,6102.3
14088,4.968210,0.353158,0.047026,0.00002102,6102.8
14089,4.948959,0.358251,0.021710,0.00002102,6103.2
14090,5.096017,0.343912,0.103120,0.00002101,6103.7
14091,4.969395,0.339675,0.070100,0.00002100,6104.2
14092,4.568244,0.362982,0.102030,0.00002100,6104.6
14093,4.500139,0.334014,0.028233,0.00002099,6105.1
14094,4.477143,0.302790,0.011746,0.00002098,6105.5
14095,5.139599,0.371682,0.122155,0.00002098,6106.0
14096,4.791073,0.329237,0.110372,0.00002097,6106.5
14097,4.640665,0.349881,0.040434,0.00002096,6106.9
14098,4.675047,0.357895,0.047130,0.00002096,6107.4
14099,4.430579,0.389094,0.078909,0.00002095,6107.8
14100,4.820310,0.299831,0.043231,0.00002094,6108.3
14101,4.614159,0.325200,0.041180,0.00002094,6108.8
14102,4.981717,0.330019,0.051404,0.00002093,6109.2
14103,5.001240,0.343687,0.030787,0.00002092,6109.7
14104,4.988828,0.353908,0.068971,0.00002092,6110.2
14105,4.680533,0.331258,0.014242,0.00002091,6110.6
14106,4.623892,0.343177,0.081023,0.00002090,6111.1
14107,4.937934,0.443703,0.056779,0.00002090,6111.5
14108,4.868677,0.432065,0.093369,0.00002089,6112.0
14109,4.781259,0.426045,0.037850,0.00002089,6112.4
14110,4.995768,0.404400,0.045960,0.00002088,6112.9
14111,4.725906,0.367529,0.082584,0.00002087,6113.4
14112,4.681565,0.344907,0.043347,0.00002087,6113.8
14113,4.675063,0.404571,0.032580,0.00002086,6114.3
14114,4.736112,0.385486,0.051876,0.00002085,6114.8
14115,4.769270,0.308082,0.031571,0.00002085,6115.2
14116,4.593364,0.310929,0.126653,0.00002084,6115.7
14117,4.860182,0.348511,0.066024,0.00002083,6116.1
14118,4.889219,0.260727,0.050223,0.00002083,6116.6
14119,4.672470,0.362858,0.031660,0.00002082,6117.1
14120,4.934230,0.350800,0.036436,0.00002081,6117.5
14121,4.602674,0.333010,0.031066,0.00002081,6118.0
14122,4.911810,0.324032,0.073443,0.00002080,6118.4
14123,4.834975,0.325933,0.034215,0.00002079,6118.9
14124,4.475644,0.400142,0.032412,0.00002079,6119.4
14125,4.964176,0.388456,0.044330,0.00002078,6119.8
14126,4.398514,0.362792,0.122708,0.00002077,6120.3
14127,4.954151,0.344469,0.075011,0.00002077,6120.8
14128,4.461084,0.367508,0.096194,0.00002076,6121.2
14129,4.593354,0.408986,0.042747,0.00002075,6121.7
14130,4.871135,0.381227,0.073252,0.00002075,6122.2
14131,4.875415,0.318036,0.009653,0.00002074,6122.6
14132,4.706483,0.360904,0.064029,0.00002073,6123.1
14133,4.576736,0.374008,0.041774,0.00002073,6123.5
14134,4.557932,0.386378,0.007045,0.00002072,6124.0
14135,4.720607,0.374260,0.023462,0.00002072,6124.5
14136,4.995494,0.373916,0.016333,0.00002071,6124.9
14137,4.542632,0.319974,0.116447,0.00002070,6125.4
14138,4.993364,0.322109,0.058833,0.00002070,6125.8
14139,4.949867,0.391281,0.079795,0.00002069,6126.3
14140,4.743799,0.306675,0.209885,0.00002068,6126.8
14141,4.872999,0.358665,0.024702,0.00002068,6127.2
14142,5.138738,0.339633,0.043090,0.00002067,6127.7
14143,4.802948,0.341698,0.042379,0.00002066,6128.1
14144,4.912108,0.369017,0.088334,0.00002066,6128.6
14145,4.808891,0.403352,0.152728,0.00002065,6129.1
14146,5.149538,0.403440,0.066783,0.00002064,6129.5
14147,4.857262,0.351166,0.040193,0.00002064,6130.0
14148,4.826819,0.309769,0.139907,0.00002063,6130.4
14149,4.916696,0.370233,0.029858,0.00002062,6130.9
14150,4.316242,0.307715,0.025890,0.00002062,6131.4
14151,4.957704,0.350926,0.019507,0.00002061,6131.8
14152,4.828054,0.373293,0.042133,0.00002060,6132.3
14153,4.885769,0.332144,0.055684,0.00002060,6132.7
14154,4.721309,0.404043,0.011180,0.00002059,6133.2
14155,4.891358,0.329671,0.025324,0.00002058,6133.7
14156,4.902897,0.318173,0.027909,0.00002058,6134.1
14157,5.006943,0.407215,0.064833,0.00002057,6134.6
14158,4.713700,0.352070,0.039643,0.00002057,6135.0
14159,4.774754,0.350281,0.168011,0.00002056,6135.5
14160,5.033628,0.350785,0.058676,0.00002055,6135.9
14161,5.033114,0.444304,0.088630,0.00002055,6136.4
14162,4.938277,0.315204,0.077933,0.00002054,6136.9
14163,4.679046,0.305391,0.104158,0.00002053,6137.3
14164,4.763855,0.332774,0.012245,0.00002053,6137.8
14165,4.894640,0.325338,0.118454,0.00002052,6138.3
14166,4.888113,0.364976,0.040969,0.00002051,6138.7
14167,4.685022,0.363231,0.040088,0.00002051,6139.2
14168,4.348032,0.322886,0.049725,0.00002050,6139.6
14169,5.231615,0.349619,0.066426,0.00002049,6140.1
14170,4.838507,0.352224,0.023701,0.00002049,6140.6
14171,5.121845,0.374917,0.067244,0.00002048,6141.0
14172,4.684052,0.362365,0.035925,0.00002047,6141.5
14173,4.731955,0.399961,0.077671,0.00002047,6141.9
14174,4.466794,0.349656,0.024164,0.00002046,6142.4
14175,4.974687,0.326340,0.046210,0.00002045,6142.9
14176,5.192265,0.391991,0.015699,0.00002045,6143.3
14177,4.744848,0.360887,0.085656,0.00002044,6143.8
14178,5.024433,0.327857,0.078136,0.00002044,6144.3
14179,4.984497,0.400306,0.043382,0.00002043,6144.7
14180,4.636895,0.379248,0.067509,0.00002042,6145.2
14181,5.265764,0.412190,0.030417,0.00002042,6145.7
14182,4.874083,0.363786,0.074987,0.00002041,6146.1
14183,4.541225,0.361347,0.046238,0.00002040,6146.6
14184,5.066648,0.386637,0.019251,0.00002040,6147.0
14185,4.325391,0.308788,0.054304,0.00002039,6147.5
14186,4.882213,0.355946,0.074203,0.00002038,6148.0
14187,4.782298,0.365973,0.066057,0.00002038,6148.4
14188,4.429267,0.390658,0.073308,0.00002037,6148.9
14189,4.691624,0.385245,0.059091,0.00002036,6149.3
14190,5.012031,0.368781,0.058842,0.00002036,6149.8
14191,4.845860,0.353588,0.040386,0.00002035,6150.3
14192,5.039890,0.370652,0.082765,0.00002034,6150.7
14193,4.680864,0.401917,0.038401,0.00002034,6151.2
14194,4.875155,0.336355,0.035365,0.00002033,6151.6
14195,4.903771,0.402228,0.063674,0.00002032,6152.1
14196,4.820160,0.349992,0.029558,0.00002032,6152.6
14197,4.428459,0.301769,0.046089,0.00002031,6153.0
14198,4.556438,0.403007,0.033635,0.00002031,6153.5
14199,4.974383,0.376374,0.038556,0.00002030,6153.9
14200,5.040423,0.357351,0.012214,0.00002029,6154.4
14201,4.610788,0.325198,0.026922,0.00002029,6154.8
14202,4.507239,0.330930,0.020877,0.00002028,6155.3
14203,5.033926,0.351446,0.049014,0.00002027,6155.8
14204,4.942540,0.402184,0.073427,0.00002027,6156.2
14205,4.923673,0.378850,0.043964,0.00002026,6156.7
14206,4.759686,0.410179,0.060405,0.00002025,6157.2
14207,4.917887,0.378167,0.037329,0.00002025,6157.6
14208,4.858066,0.308789,0.042832,0.00002024,6158.1
14209,5.029884,0.397106,0.029738,0.00002023,6158.5
14210,4.210227,0.391674,0.035011,0.00002023,6159.0
14211,4.648312,0.292164,0.037737,0.00002022,6159.5
14212,4.544989,0.389710,0.059639,0.00002021,6159.9
14213,5.167170,0.426127,0.045588,0.00002021,6160.4
14214,4.814920,0.346707,0.025601,0.00002020,6160.9
14215,5.055312,0.375281,0.148917,0.00002020,6161.3
14216,4.594464,0.373732,0.099914,0.00002019,6161.8
14217,4.937870,0.365634,0.121157,0.00002018,6162.2
14218,4.658576,0.375875,0.050571,0.00002018,6162.7
14219,5.154203,0.344784,0.036322,0.00002017,6163.2
14220,4.851920,0.350764,0.043128,0.00002016,6163.6
14221,4.588492,0.374385,0.041661,0.00002016,6164.1
14222,4.811051,0.339917,0.003933,0.00002015,6164.6
14223,4.796326,0.296218,0.084531,0.00002014,6165.0
14224,4.570553,0.323862,0.021455,0.00002014,6165.5
14225,4.581646,0.317454,0.032093,0.00002013,6165.9
14226,4.675912,0.306577,0.093098,0.00002012,6166.4
14227,4.547524,0.312731,0.108404,0.00002012,6166.9
14228,4.909840,0.398146,0.105636,0.00002011,6167.3
14229,4.921556,0.411454,0.105495,0.00002010,6167.8
14230,4.198776,0.426458,0.071057,0.00002010,6168.3
14231,4.767729,0.315677,0.055785,0.00002009,6168.7
14232,4.578423,0.368930,0.096777,0.00002009,6169.2
14233,4.995729,0.390498,0.162991,0.00002008,6169.6
14234,4.997042,0.373147,0.050976,0.00002007,6170.1
14235,4.608466,0.330405,0.038109,0.00002007,6170.6
14236,4.921167,0.348393,0.085481,0.00002006,6171.0
14237,4.622608,0.296989,0.045486,0.00002005,6171.5
14238,4.596073,0.376431,0.034676,0.00002005,6171.9
14239,4.681424,0.375395,0.085471,0.00002004,6172.4
14240,4.767922,0.350644,0.049457,0.00002003,6172.9
14241,4.618050,0.360972,0.031879,0.00002003,6173.3
14242,4.844315,0.351611,0.075112,0.00002002,6173.8
14243,4.617022,0.372977,0.031213,0.00002001,6174.3
14244,4.664028,0.432715,0.090697,0.00002001,6174.7
14245,4.956339,0.454345,0.114303,0.00002000,6175.2
14246,4.891706,0.372092,0.037704,0.00002000,6175.6
14247,4.697985,0.342529,0.030488,0.00001999,6176.1
14248,4.795310,0.378466,0.179150,0.00001998,6176.6
14249,4.787066,0.389724,0.090688,0.00001998,6177.0
14250,4.589158,0.350263,0.125513,0.00001997,6177.5
14251,4.491559,0.383223,0.022724,0.00001996,6177.9
14252,4.776994,0.375425,0.066337,0.00001996,6178.4
14253,5.191808,0.371854,0.124082,0.00001995,6178.9
14254,4.870518,0.353112,0.090070,0.00001994,6179.3
14255,4.680089,0.381386,0.050474,0.00001994,6179.8
14256,4.753402,0.342659,0.111862,0.00001993,6180.2
14257,5.104808,0.396721,0.057809,0.00001992,6180.7
14258,4.759122,0.345507,0.072005,0.00001992,6181.1
14259,4.569493,0.323869,0.047113,0.00001991,6181.6
14260,5.096265,0.360925,0.025691,0.00001990,6182.1
14261,4.998506,0.373887,0.038472,0.00001990,6182.5
14262,4.795475,0.368559,0.064772,0.00001989,6183.0
14263,4.814991,0.325949,0.032160,0.00001989,6183.4
14264,4.965838,0.396060,0.062626,0.00001988,6183.9
14265,4.581979,0.440754,0.068451,0.00001987,6184.4
14266,5.126277,0.340091,0.070180,0.00001987,6184.8
14267,4.884553,0.371696,0.069205,0.00001986,6185.3
14268,4.637515,0.377681,0.063002,0.00001985,6185.8
14269,4.482828,0.382330,0.066254,0.00001985,6186.2
14270,4.565822,0.356723,0.090926,0.00001984,6186.7
14271,4.816565,0.306029,0.089173,0.00001983,6187.1
14272,4.933949,0.337792,0.063778,0.00001983,6187.6
14273,4.871058,0.307135,0.050170,0.00001982,6188.1
14274,4.925564,0.308342,0.114741,0.00001981,6188.5
14275,4.805004,0.374617,0.033034,0.00001981,6189.0
14276,4.766288,0.324452,0.145538,0.00001980,6189.5
14277,4.825058,0.399438,0.041905,0.00001980,6189.9
14278,4.541767,0.354561,0.047523,0.00001979,6190.4
14279,4.469692,0.347403,0.095833,0.00001978,6190.9
14280,4.818443,0.393264,0.042384,0.00001978,6191.3
14281,4.677215,0.348590,0.038886,0.00001977,6191.8
14282,4.761303,0.331163,0.046574,0.00001976,6192.2
14283,4.677692,0.358990,0.021219,0.00001976,6192.7
14284,4.804937,0.340179,0.088765,0.00001975,6193.2
14285,5.172215,0.395129,0.109421,0.00001974,6193.6
14286,4.889461,0.367081,0.060639,0.00001974,6194.1
14287,4.819304,0.365361,0.061021,0.00001973,6194.6
14288,4.638088,0.305727,0.108430,0.00001973,6195.0
14289,4.802324,0.321085,0.082076,0.00001972,6195.5
14290,5.020140,0.363149,0.075606,0.00001971,6195.9
14291,4.486877,0.337247,0.092191,0.00001971,6196.4
14292,4.633676,0.354277,0.189268,0.00001970,6196.9
14293,4.811815,0.355386,0.166602,0.00001969,6197.3
14294,5.011374,0.363154,0.185324,0.00001969,6197.8
14295,4.934906,0.372767,0.040709,0.00001968,6198.3
14296,5.004925,0.360550,0.045609,0.00001967,6198.7
14297,4.780216,0.393425,0.042660,0.00001967,6199.2
14298,4.956223,0.296210,0.032237,0.00001966,6199.6
14299,4.586410,0.337125,0.057005,0.00001965,6200.1
14300,4.557145,0.406946,0.044802,0.00001965,6200.5
14301,4.663049,0.345303,0.064596,0.00001964,6201.0
14302,4.722864,0.468529,0.016029,0.00001964,6201.5
14303,5.014712,0.394238,0.053699,0.00001963,6201.9
14304,4.899415,0.356631,0.137446,0.00001962,6202.4
14305,5.131973,0.374115,0.097806,0.00001962,6202.8
14306,4.893867,0.336115,0.107504,0.00001961,6203.3
14307,4.770322,0.377731,0.032499,0.00001960,6203.8
14308,4.914705,0.393458,0.046620,0.00001960,6204.2
14309,4.883548,0.382883,0.055914,0.00001959,6204.7
14310,4.452375,0.348462,0.060246,0.00001958,6205.2
14311,5.021447,0.359924,0.021842,0.00001958,6205.6
14312,5.097663,0.347154,0.071485,0.00001957,6206.1
14313,4.757013,0.339629,0.017979,0.00001957,6206.5
14314,4.818289,0.445692,0.067547,0.00001956,6207.0
14315,4.978015,0.352266,0.066355,0.00001955,6207.5
14316,5.079899,0.372024,0.045943,0.00001955,6207.9
14317,4.744478,0.354874,0.023180,0.00001954,6208.4
14318,4.634071,0.387897,0.046101,0.00001953,6208.8
14319,4.911394,0.379923,0.094419,0.00001953,6209.3
14320,4.467320,0.319856,0.098827,0.00001952,6209.8
14321,4.862206,0.381863,0.072757,0.00001951,6210.2
14322,4.405778,0.326648,0.021956,0.00001951,6210.7
14323,4.972421,0.345257,0.036464,0.00001950,6211.2
14324,4.838387,0.361949,0.127649,0.00001949,6211.6
14325,4.974314,0.385131,0.017668,0.00001949,6212.1
14326,4.625588,0.386268,0.036573,0.00001948,6212.5
14327,4.714263,0.424825,0.101425,0.00001948,6213.0
14328,4.851875,0.334535,0.054479,0.00001947,6213.5
14329,4.825167,0.345585,0.039231,0.00001946,6213.9
14330,4.737843,0.437782,0.040605,0.00001946,6214.4
14331,5.003582,0.296393,0.077937,0.00001945,6214.9
14332,5.097958,0.380957,0.045004,0.00001944,6215.3
14333,5.203228,0.359620,0.048130,0.00001944,6215.8
14334,4.917445,0.415294,0.031709,0.00001943,6216.2
14335,4.821538,0.353989,0.033781,0.00001942,6216.7
14336,4.454922,0.342801,0.089639,0.00001942,6217.2
14337,4.542949,0.464419,0.026437,0.00001941,6217.6
14338,4.911419,0.309649,0.147638,0.00001941,6218.1
14339,4.811928,0.412775,0.048212,0.00001940,6218.5
14340,4.702818,0.338933,0.033688,0.00001939,6219.0
14341,4.713286,0.414804,0.029703,0.00001939,6219.5
14342,4.791923,0.388186,0.102197,0.00001938,6219.9
14343,4.696909,0.323790,0.053340,0.00001937,6220.4
14344,4.768190,0.415091,0.070974,0.00001937,6220.9
14345,4.877599,0.288434,0.023044,0.00001936,6221.3
14346,4.805078,0.369007,0.043984,0.00001935,6221.8
14347,4.586416,0.289728,0.081554,0.00001935,6222.2
14348,5.002380,0.355193,0.040823,0.00001934,6222.7
14349,4.863905,0.437569,0.117753,0.00001934,6223.2
14350,4.480134,0.361956,0.045037,0.00001933,6223.6
14351,4.581765,0.356630,0.021586,0.00001932,6224.1
14352,4.605338,0.384838,0.060133,0.00001932,6224.5
14353,4.821874,0.344828,0.080173,0.00001931,6225.0
14354,4.625159,0.346608,0.068210,0.00001930,6225.5
14355,4.988556,0.350811,0.042849,0.00001930,6225.9
14356,4.695753,0.317567,0.123470,0.00001929,6226.4
14357,4.877567,0.356354,0.055075,0.00001928,6226.9
14358,4.888424,0.412600,0.027494,0.00001928,6227.3
14359,4.894356,0.385464,0.092253,0.00001927,6227.8
14360,4.682917,0.333684,0.156705,0.00001927,6228.2
14361,4.727200,0.338343,0.013692,0.00001926,6228.7
14362,4.807914,0.357032,0.256134,0.00001925,6229.2
14363,4.825496,0.401334,0.093798,0.00001925,6229.6
14364,4.708884,0.460842,0.075929,0.00001924,6230.1
14365,4.612529,0.356375,0.014035,0.00001923,6230.6
14366,4.547630,0.363341,0.032659,0.00001923,6231.0
14367,4.777273,0.359198,0.073960,0.00001922,6231.5
14368,4.609803,0.456227,0.063990,0.00001921,6231.9
14369,4.720110,0.388274,0.180415,0.00001921,6232.4
14370,4.942785,0.412626,0.026221,0.00001920,6232.9
14371,4.716418,0.346181,0.044700,0.00001920,6233.3
14372,4.969419,0.430676,0.076859,0.00001919,6233.8
14373,5.060743,0.377856,0.033966,0.00001918,6234.2
14374,4.653234,0.384295,0.058885,0.00001918,6234.7
14375,4.895589,0.353170,0.110125,0.00001917,6235.2
14376,4.782995,0.338101,0.007594,0.00001916,6235.6
14377,4.796612,0.327597,0.040740,0.00001916,6236.1
14378,4.867161,0.377911,0.062157,0.00001915,6236.5
14379,4.666206,0.323057,0.058377,0.00001915,6237.0
14380,4.699883,0.320760,0.025426,0.00001914,6237.5
14381,4.877255,0.340477,0.034830,0.00001913,6237.9
14382,5.099495,0.392471,0.042483,0.00001913,6238.4
14383,4.881104,0.384131,0.063264,0.00001912,6238.9
14384,4.935551,0.382319,0.023055,0.00001911,6239.3
14385,4.874328,0.365263,0.021182,0.00001911,6239.8
14386,4.764387,0.348157,0.033776,0.00001910,6240.2
14387,4.768925,0.358987,0.035305,0.00001909,6240.7
14388,4.762753,0.299175,0.066509,0.00001909,6241.2
14389,4.897130,0.385463,0.135040,0.00001908,6241.6
14390,4.906070,0.303119,0.052853,0.00001908,6242.1
14391,5.020861,0.367621,0.026896,0.00001907,6242.6
14392,4.908022,0.325859,0.067195,0.00001906,6243.0
14393,4.532797,0.359639,0.116137,0.00001906,6243.5
14394,4.974901,0.366180,0.045900,0.00001905,6243.9
14395,4.580364,0.375838,0.024107,0.00001904,6244.4
14396,4.872450,0.380170,0.082653,0.00001904,6244.9
14397,4.883688,0.383389,0.045123,0.00001903,6245.3
14398,4.850019,0.334868,0.057075,0.00001902,6245.8
14399,4.997038,0.332112,0.022942,0.00001902,6246.2
14400,4.658248,0.379962,0.076932,0.00001901,6246.7
14401,4.571363,0.322339,0.041518,0.00001901,6247.1
14402,5.024151,0.385117,0.071021,0.00001900,6247.6
14403,4.588149,0.371716,0.060712,0.00001899,6248.1
14404,4.970798,0.354789,0.099531,0.00001899,6248.5
14405,4.688964,0.399803,0.026409,0.00001898,6249.0
14406,4.659791,0.344385,0.230132,0.00001897,6249.5
14407,4.818892,0.377426,0.035489,0.00001897,6249.9
14408,4.662986,0.346385,0.063089,0.00001896,6250.4
14409,4.409431,0.413479,0.024138,0.00001896,6250.8
14410,4.765731,0.293856,0.009985,0.00001895,6251.3
14411,4.866299,0.399480,0.129775,0.00001894,6251.8
